cidad_cod,uf_cod,cidad_des,cidad_cod_ibge,cidad_des_abrev,cidad_tip,cidad_cod_prftra,cidad_cod_siafi
3142205,MG,MIRAI,3142205,,,,4843
3142254,MG,MIRAVANIA,3142254,,,,0652
3142403,MG,MOEMA,3142403,,,,4847
3142601,MG,MONSENHOR PAULO,3142601,,,,4851
3142809,MG,MONTE ALEGRE DE MINAS,3142809,,,,4855
3143005,MG,MONTE BELO,3143005,,,,4859
3143203,MG,MONTE SANTO DE MINAS,3143203,,,,4863
3143708,MG,MORRO DO PILAR,3143708,,,,4873
3143906,MG,MURIAE,3143906,,,,4877
3144102,MG,MUZAMBINHO,3144102,,,,4881
3144300,MG,NANUQUE,3144300,,,,4885
3144508,MG,NAZARENO,3144508,,,,4889
3144656,MG,NINHEIRA,3144656,,,,0660
3144706,MG,NOVA ERA,3144706,,,,4893
3144904,MG,NOVA MODICA,3144904,,,,4897
3145059,MG,NOVA PORTEIRINHA,3145059,,,,0664
3145307,MG,NOVO CRUZEIRO,3145307,,,,4905
3145372,MG,NOVORIZONTE,3145372,,,,0668
3145505,MG,OLIMPIO NORONHA,3145505,,,,4909
3145851,MG,ORATORIOS,3145851,,,,0672
3146107,MG,OURO PRETO,3146107,,,,4921
3146255,MG,PADRE CARVALHO,3146255,,,,0676
3146305,MG,PADRE PARAISO,3146305,,,,4925
3146503,MG,PAINS,3146503,,,,4929
3146750,MG,PALMOPOLIS,3146750,,,,2661
3147105,MG,PARA DE MINAS,3147105,,,,4941
3147204,MG,PARAGUACU,3147204,,,,4943
3147402,MG,PARAOPEBA,3147402,,,,4947
3147709,MG,PASSA TEMPO,3147709,,,,4953
3147956,MG,PATIS,3147956,,,,0680
3148202,MG,PATROCINIO DO MURIAE,3148202,,,,4963
3148400,MG,PAULISTAS,3148400,,,,4967
3148608,MG,PECANHA,3148608,,,,4971
3148806,MG,PEDRA DO ANTA,3148806,,,,4975
3149309,MG,PEDRO LEOPOLDO,3149309,,,,4985
3149507,MG,PEQUERI,3149507,,,,4989
3149705,MG,PERDIGAO,3149705,,,,4993
3149903,MG,PERDOES,3149903,,,,4997
3149952,MG,PERIQUITO,3149952,,,,0684
3150307,MG,PIEDADE DO RIO GRANDE,3150307,,,,5005
3150505,MG,PIMENTA,3150505,,,,5009
3150539,MG,PINGO-D'AGUA,3150539,,,,0688
3150703,MG,PIRAJUBA,3150703,,,,5013
3151107,MG,PIRAPETINGA,3151107,,,,5021
3151305,MG,PIRAUBA,3151305,,,,5025
3151701,MG,POCO FUNDO,3151701,,,,5033
3151909,MG,POCRANE,3151909,,,,5037
3152131,MG,PONTO CHIQUE,3152131,,,,0692
3152303,MG,PORTO FIRME,3152303,,,,5045
3152501,MG,POUSO ALEGRE,3152501,,,,5049
3152709,MG,PRADOS,3152709,,,,5053
3152907,MG,PRATAPOLIS,3152907,,,,5057
3153301,MG,PRESIDENTE KUBITSCHEK,3153301,,,,5065
3153608,MG,PRUDENTE DE MORAIS,3153608,,,,5071
3153806,MG,QUELUZITO,3153806,,,,5075
3154002,MG,RAUL SOARES,3154002,,,,5079
3154408,MG,RESSAQUINHA,3154408,,,,5087
3154457,MG,RIACHINHO,3154457,,,,2901
3154606,MG,RIBEIRAO DAS NEVES,3154606,,,,5091
3154903,MG,RIO CASCA,3154903,,,,5097
3155009,MG,RIO DOCE,3155009,,,,5099
3155306,MG,RIO MANSO,3155306,,,,5105
3155504,MG,RIO PARANAIBA,3155504,,,,5109
3155702,MG,RIO PIRACICABA,3155702,,,,5113
3155900,MG,RIO PRETO,3155900,,,,5117
3156502,MG,RUBELITA,3156502,,,,5129
3156908,MG,SACRAMENTO,3156908,,,,5137
3157104,MG,SALTO DA DIVISA,3157104,,,,5141
3157278,MG,SANTA BARBARA DO MONTE VERDE,3157278,,,,0700
3157302,MG,SANTA BARBARA DO TUGURIO,3157302,,,,5145
3157500,MG,SANTA EFIGENIA DE MINAS,3157500,,,,5149
3157658,MG,SANTA HELENA DE MINAS,3157658,,,,0706
3157807,MG,SANTA LUZIA,3157807,,,,5155
3158003,MG,SANTA MARIA DE ITABIRA,3158003,,,,5159
3158201,MG,SANTA MARIA DO SUACUI,3158201,,,,5163
3159308,MG,SANTA RITA DE JACUTINGA,3159308,,,,5185
3159357,MG,SANTA RITA DE MINAS,3159357,,,,2669
3159704,MG,SANTA ROSA DA SERRA,3159704,,,,5193
3158409,MG,SANTANA DE CATAGUASES,3158409,,,,5167
3158607,MG,SANTANA DO DESERTO,3158607,,,,5171
3158805,MG,SANTANA DO JACARE,3158805,,,,5175
3159001,MG,SANTANA DO RIACHO,3159001,,,,5179
3159902,MG,SANTO ANTONIO DO AMPARO,3159902,,,,5197
3160108,MG,SANTO ANTONIO DO GRAMA,3160108,,,,5201
3160306,MG,SANTO ANTONIO DO JACINTO,3160306,,,,5205
3160603,MG,SANTO HIPOLITO,3160603,,,,5211
3160801,MG,SAO BENTO ABADE,3160801,,,,5215
3160959,MG,SAO DOMINGOS DAS DORES,3160959,,,,0710
3161007,MG,SAO DOMINGOS DO PRATA,3161007,,,,5219
3161205,MG,SAO FRANCISCO DE PAULA,3161205,,,,5223
3161403,MG,SAO FRANCISCO DO GLORIA,3161403,,,,5227
3161601,MG,SAO GERALDO DA PIEDADE,3161601,,,,5231
3161650,MG,SAO GERALDO DO BAIXIO,3161650,,,,0714
3161908,MG,SAO GONCALO DO RIO ABAIXO,3161908,,,,5237
3125507,MG,SAO GONCALO DO RIO PRETO,3125507,,,,4509
3162104,MG,SAO GOTARDO,3162104,,,,5241
3162302,MG,SAO JOAO DA MATA,3162302,,,,5245
3162450,MG,SAO JOAO DAS MISSOES,3162450,,,,0718
3162500,MG,SAO JOAO DEL REI,3162500,,,,5249
3162559,MG,SAO JOAO DO MANHUACU,3162559,,,,2677
3162708,MG,SAO JOAO DO PARAISO,3162708,,,,5253
3162906,MG,SAO JOAO NEPOMUCENO,3162906,,,,5257
3162948,MG,SAO JOSE DA BARRA,3162948,,,,0724
3163102,MG,SAO JOSE DA VARGINHA,3163102,,,,5261
3163706,MG,SAO LOURENCO,3163706,,,,5273
3163904,MG,SAO PEDRO DA UNIAO,3163904,,,,5277
3164001,MG,SAO PEDRO DOS FERROS,3164001,,,,5279
3164472,MG,SAO SEBASTIAO DO ANTA,3164472,,,,0728
3164506,MG,SAO SEBASTIAO DO MARANHAO,3164506,,,,5289
3165008,MG,SAO TIAGO,3165008,,,,5299
3165206,MG,SAO THOME DAS LETRAS,3165206,,,,5303
3165404,MG,SAPUCAI-MIRIM,3165404,,,,5307
3165560,MG,SEM-PEIXE,3165560,,,,0734
3165578,MG,SENADOR AMARAL,3165578,,,,2689
3165602,MG,SENADOR CORTES,3165602,,,,5311
3165800,MG,SENADOR JOSE BENTO,3165800,,,,5315
3166303,MG,SERICITA,3166303,,,,5325
3166501,MG,SERRA AZUL DE MINAS,3166501,,,,5329
3166808,MG,SERRA DO SALITRE,3166808,,,,5335
3166907,MG,SERRANIA,3166907,,,,5337
3167103,MG,SERRO,3167103,,,,5341
3165552,MG,SETUBINHA,3165552,,,,0732
3167301,MG,SILVEIRANIA,3167301,,,,5345
3167509,MG,SIMAO PEREIRA,3167509,,,,5349
3167707,MG,SOBRALIA,3167707,,,,5353
3167905,MG,TABULEIRO,3167905,,,,5357
3168101,MG,TAPIRA,3168101,,,,5361
3168309,MG,TAQUARACU DE MINAS,3168309,,,,5365
3168507,MG,TEIXEIRAS,3168507,,,,5369
3168705,MG,TIMOTEO,3168705,,,,5373
3168903,MG,TIROS,3168903,,,,5377
3169059,MG,TOCOS DO MOJI,3169059,,,,0740
3169109,MG,TOLEDO,3169109,,,,5381
3169307,MG,TRES CORACOES,3169307,,,,5385
3169356,MG,TRES MARIAS,3169356,,,,4115
3169505,MG,TUMIRITINGA,3169505,,,,5389
3169901,MG,UBA,3169901,,,,5397
3170107,MG,UBERABA,3170107,,,,5401
3170479,MG,URUANA DE MINAS,3170479,,,,0744
3170503,MG,URUCANIA,3170503,,,,5409
3170651,MG,VARGEM GRANDE DO RIO PARDO,3170651,,,,0748
3170701,MG,VARGINHA,3170701,,,,5413
3170909,MG,VARZELANDIA,3170909,,,,5417
3171030,MG,VERDELANDIA,3171030,,,,0752
3171154,MG,VERMELHO NOVO,3171154,,,,0756
3171402,MG,VIEIRAS,3171402,,,,5429
3171907,MG,VIRGOLANDIA,3171907,,,,5439
3172103,MG,VOLTA GRANDE,3172103,,,,5443
3172202,MG,WENCESLAU BRAZ,3172202,,,,5421
5000252,MS,ALCINOPOLIS,5000252,,,,0141
5001003,MS,APARECIDA DO TABOADO,5001003,,,,9019
5001243,MS,ARAL MOREIRA,5001243,,,,9171
5001508,MS,BANDEIRANTES,5001508,,,,9029
5002001,MS,BATAYPORA,5002001,,,,9039
5002209,MS,BONITO,5002209,,,,9043
5002605,MS,CAMAPUA,5002605,,,,9049
5002704,MS,CAMPO GRANDE,5002704,,,,9051
5002951,MS,CHAPADAO DO SUL,5002951,,,,9787
5003306,MS,COXIM,5003306,,,,9065
5003454,MS,DEODAPOLIS,5003454,,,,9175
5003488,MS,DOIS IRMAOS DO BURITI,5003488,,,,9793
5003801,MS,FATIMA DO SUL,5003801,,,,9075
5004106,MS,GUIA LOPES DA LAGUNA,5004106,,,,9081
5004403,MS,INOCENCIA,5004403,,,,9087
5004601,MS,ITAQUIRAI,5004601,,,,9807
5004700,MS,IVINHEMA,5004700,,,,9093
5004809,MS,JAPORA,5004809,,,,0161
5005004,MS,JARDIM,5005004,,,,9099
5005202,MS,LADARIO,5005202,,,,9103
5005608,MS,MIRANDA,5005608,,,,9111
5005707,MS,NAVIRAI,5005707,,,,9113
5006200,MS,NOVA ANDRADINA,5006200,,,,9123
5006259,MS,NOVO HORIZONTE DO SUL,5006259,,,,0159
5006903,MS,PORTO MURTINHO,5006903,,,,9137
5007208,MS,RIO BRILHANTE,5007208,,,,9143
5007406,MS,RIO VERDE DE MATO GROSSO,5007406,,,,9147
5007554,MS,SANTA RITA DO PARDO,5007554,,,,9745
5007901,MS,SIDROLANDIA,5007901,,,,9157
5007935,MS,SONORA,5007935,,,,9757
5008305,MS,TRES LAGOAS,5008305,,,,9165
5100201,MT,AGUA BOA,5100201,,,,9191
5100409,MT,ALTO GARCAS,5100409,,,,9007
5101001,MT,ARAGUAIANA,5101001,,,,9869
5101209,MT,ARAGUAINHA,5101209,,,,9023
5101308,MT,ARENAPOLIS,5101308,,,,9025
5101605,MT,BARAO DE MELGACO,5101605,,,,9031
5102603,MT,CAMPINAPOLIS,5102603,,,,9863
5102637,MT,CAMPO NOVO DO PARECIS,5102637,,,,9777
5102694,MT,CANABRAVA DO NORTE,5102694,,,,0129
5102850,MT,CASTANHEIRA,5102850,,,,9783
5103205,MT,COLIDER,5103205,,,,8979
5103254,MT,COLNIZA,5103254,,,,1080
5103304,MT,COMODORO,5103304,,,,9883
5103379,MT,COTRIGUACU,5103379,,,,0089
5103437,MT,CURVELANDIA,5103437,,,,1084
5103601,MT,DOM AQUINO,5103601,,,,9071
5103700,MT,FELIZ NATAL,5103700,,,,1036
5104104,MT,GUARANTA DO NORTE,5104104,,,,9887
5104203,MT,GUIRATINGA,5104203,,,,9083
5104559,MT,ITAUBA,5104559,,,,9901
5105150,MT,JUINA,5105150,,,,9831
5105176,MT,JURUENA,5105176,,,,9921
5105234,MT,LAMBARI D'OESTE,5105234,,,,0137
5105903,MT,NOBRES,5105903,,,,9117
5106109,MT,NOSSA SENHORA DO LIVRAMENTO,5106109,,,,9121
5106208,MT,NOVA BRASILANDIA,5106208,,,,8981
5106216,MT,NOVA CANAA DO NORTE,5106216,,,,9889
5108808,MT,NOVA GUARITA,5108808,,,,0121
5108907,MT,NOVA MARINGA,5108907,,,,0111
5106232,MT,NOVA OLIMPIA,5106232,,,,9893
5106190,MT,NOVA SANTA HELENA,5106190,,,,1088
5106265,MT,NOVO MUNDO,5106265,,,,1044
5106281,MT,NOVO SAO JOAQUIM,5106281,,,,9867
5106372,MT,PEDRA PRETA,5106372,,,,9181
5106422,MT,PEIXOTO DE AZEVEDO,5106422,,,,9891
5106455,MT,PLANALTO DA SERRA,5106455,,,,0091
5106703,MT,PONTE BRANCA,5106703,,,,9133
5106752,MT,PONTES E LACERDA,5106752,,,,8999
5106828,MT,PORTO ESPERIDIAO,5106828,,,,9875
5106851,MT,PORTO ESTRELA,5106851,,,,0101
5107008,MT,POXOREO,5107008,,,,9139
5107156,MT,RESERVA DO CABACAL,5107156,,,,9879
5107701,MT,ROSARIO OESTE,5107701,,,,9153
5107248,MT,SANTA CARMEM,5107248,,,,0123
5107743,MT,SANTA CRUZ DO XINGU,5107743,,,,1094
5107792,MT,SANTO ANTONIO DO LESTE,5107792,,,,1098
5107800,MT,SANTO ANTONIO DO LEVERGER,5107800,,,,9155
5107305,MT,SAO JOSE DO RIO CLARO,5107305,,,,9199
5107354,MT,SAO JOSE DO XINGU,5107354,,,,0133
5107107,MT,SAO JOSE DOS QUATRO MARCOS,5107107,,,,8993
5107941,MT,TABAPORA,5107941,,,,0125
5108006,MT,TAPURAH,5108006,,,,9763
5108055,MT,TERRA NOVA DO NORTE,5108055,,,,9909
5108105,MT,TESOURO,5108105,,,,9161
5108303,MT,UNIAO DO SUL,5108303,,,,1048
5108402,MT,VARZEA GRANDE,5108402,,,,9167
1500800,PA,ANANINDEUA,1500800,,,,0415
1501006,PA,AVEIRO,1501006,,,,0419
1501204,PA,BAIAO,1501204,,,,0423
1501253,PA,BANNACH,1501253,,,,0042
1501402,PA,BELEM,1501402,,,,0427
1501600,PA,BONITO,1501600,,,,0431
1501725,PA,BRASIL NOVO,1501725,,,,0639
1501782,PA,BREU BRANCO,1501782,,,,0625
1501808,PA,BREVES,1501808,,,,0435
1502004,PA,CACHOEIRA DO ARARI,1502004,,,,0439
1501956,PA,CACHOEIRA DO PIRIA,1501956,,,,0046
1502202,PA,CAPANEMA,1502202,,,,0443
1502400,PA,CASTANHAL,1502400,,,,0447
1502608,PA,COLARES,1502608,,,,0451
1502772,PA,CURIONOPOLIS,1502772,,,,0581
1502806,PA,CURRALINHO,1502806,,,,0455
1502855,PA,CURUA,1502855,,,,0050
1503002,PA,FARO,1503002,,,,0459
1503077,PA,GARRAFAO DO NORTE,1503077,,,,0585
1503200,PA,IGARAPE-ACU,1503200,,,,0463
1503408,PA,INHANGAPI,1503408,,,,0467
1503457,PA,IPIXUNA DO PARA,1503457,,,,0621
1503804,PA,JACUNDA,1503804,,,,0475
1504000,PA,LIMOEIRO DO AJURU,1504000,,,,0479
1504422,PA,MARITUBA,1504422,,,,0054
1504703,PA,MOJU,1504703,,,,0493
1504901,PA,MUANA,1504901,,,,0497
1505031,PA,NOVO PROGRESSO,1505031,,,,0633
1505106,PA,OBIDOS,1505106,,,,0501
1505304,PA,ORIXIMINA,1505304,,,,0505
1505486,PA,PACAJA,1505486,,,,0593
1505502,PA,PARAGOMINAS,1505502,,,,0509
1505551,PA,PAU D'ARCO,1505551,,,,0387
1505635,PA,PICARRA,1505635,,,,0058
1505700,PA,PONTA DE PEDRAS,1505700,,,,0513
1505908,PA,PORTO DE MOZ,1505908,,,,0517
1506104,PA,PRIMAVERA,1506104,,,,0521
1506187,PA,RONDON DO PARA,1506187,,,,0573
1506302,PA,SALVATERRA,1506302,,,,0525
1506500,PA,SANTA ISABEL DO PARA,1506500,,,,0529
1506559,PA,SANTA LUZIA DO PARA,1506559,,,,0371
1506583,PA,SANTA MARIA DAS BARREIRAS,1506583,,,,0599
1506807,PA,SANTAREM,1506807,,,,0535
1507003,PA,SANTO ANTONIO DO TAUA,1507003,,,,0539
1507201,PA,SAO DOMINGOS DO CAPIM,1507201,,,,0543
1507409,PA,SAO FRANCISCO DO PARA,1507409,,,,0547
1507474,PA,SAO JOAO DE PIRABAS,1507474,,,,0393
1507755,PA,SAPUCAIA,1507755,,,,0066
1507805,PA,SENADOR JOSE PORFIRIO,1507805,,,,0555
1507961,PA,TERRA ALTA,1507961,,,,0373
1507979,PA,TERRA SANTA,1507979,,,,0637
1508001,PA,TOME-ACU,1508001,,,,0559
1508100,PA,TUCURUI,1508100,,,,0561
1508159,PA,URUARA,1508159,,,,0399
1508209,PA,VIGIA,1508209,,,,0563
1508407,PA,XINGUARA,1508407,,,,0571
2500577,PB,ALGODAO DE JANDAIRA,2500577,,,,0442
2500601,PB,ALHANDRA,2500601,,,,1911
2500775,PB,APARECIDA,2500775,,,,0446
2500908,PB,ARARA,2500908,,,,1917
2501005,PB,ARARUNA,2501005,,,,1919
2501203,PB,AREIAL,2501203,,,,1923
2501351,PB,ASSUNCAO,2501351,,,,0450
2501401,PB,BAIA DA TRAICAO,2501401,,,,1929
2501575,PB,BARRA DE SANTANA,2501575,,,,0454
2501708,PB,BARRA DE SAO MIGUEL,2501708,,,,1935
2501906,PB,BELEM,2501906,,,,1939
2502102,PB,BOA VENTURA,2502102,,,,1943
2502151,PB,BOA VISTA,2502151,,,,0458
2502300,PB,BOM SUCESSO,2502300,,,,1947
2502508,PB,BOQUEIRAO,2502508,,,,1951
2502805,PB,BREJO DO CRUZ,2502805,,,,1957
2503001,PB,CAAPORA,2503001,,,,1961
2503407,PB,CACIMBA DE AREIA,2503407,,,,1969
2503605,PB,CAICARA,2503605,,,,1973
2503753,PB,CAJAZEIRINHAS,2503753,,,,0462
2503803,PB,CALDAS BRANDAO,2503803,,,,1977
2504009,PB,CAMPINA GRANDE,2504009,,,,1981
2504074,PB,CARAUBAS,2504074,,,,0466
2504207,PB,CATINGUEIRA,2504207,,,,1985
2504355,PB,CATURITE,2504355,,,,0470
2504405,PB,CONCEICAO,2504405,,,,1989
2504603,PB,CONDE,2504603,,,,1993
2504801,PB,COREMAS,2504801,,,,1997
2505006,PB,CUBATI,2505006,,,,2001
2505204,PB,CUITEGI,2505204,,,,2005
2505402,PB,DESTERRO,2505402,,,,2009
2505709,PB,DONA INES,2505709,,,,2015
2505907,PB,EMAS,2505907,,,,2019
2506103,PB,FAGUNDES,2506103,,,,2023
2506301,PB,GUARABIRA,2506301,,,,2027
2502607,PB,IGARACY,2502607,,,,1953
2506806,PB,INGA,2506806,,,,2037
2507002,PB,ITAPORANGA,2507002,,,,2041
2507606,PB,JUAREZ TAVORA,2507606,,,,2053
2508109,PB,LAGOA,2508109,,,,2063
2508307,PB,LAGOA SECA,2508307,,,,2067
2508554,PB,LOGRADOURO,2508554,,,,0482
2508703,PB,MAE D'AGUA,2508703,,,,2075
2509107,PB,MARI,2509107,,,,2083
2509156,PB,MARIZOPOLIS,2509156,,,,0486
2509370,PB,MATO GROSSO,2509370,,,,0490
2509503,PB,MONTADAS,2509503,,,,2091
2509909,PB,NATUBA,2509909,,,,2099
2510105,PB,NOVA FLORESTA,2510105,,,,2103
2510303,PB,NOVA PALMEIRA,2510303,,,,2107
2510501,PB,OLIVEDOS,2510501,,,,2111
2510659,PB,PARARI,2510659,,,,0494
2510907,PB,PAULISTA,2510907,,,,2119
2511103,PB,PEDRA LAVRADA,2511103,,,,2123
2511301,PB,PIANCO,2511301,,,,2127
2511905,PB,PITIMBU,2511905,,,,2139
2512036,PB,POCO DANTAS,2512036,,,,0496
2512101,PB,POMBAL,2512101,,,,2143
2512309,PB,PRINCESA ISABEL,2512309,,,,2147
2512747,PB,RIACHAO,2512747,,,,0502
2512762,PB,RIACHAO DO POCO,2512762,,,,0506
2512903,PB,RIO TINTO,2512903,,,,2159
2513109,PB,SALGADO DE SAO FELIX,2513109,,,,2163
2513158,PB,SANTA CECILIA,2513158,,,,0510
2513703,PB,SANTA RITA,2513703,,,,2175
2513505,PB,SANTANA DE MANGUEIRA,2513505,,,,2171
2513851,PB,SANTO ANDRE,2513851,,,,0516
2500700,PB,SAO JOAO DO RIO DO PEIXE,2500700,,,,1913
2514107,PB,SAO JOAO DO TIGRE,2514107,,,,2183
2514305,PB,SAO JOSE DE CAIANA,2514305,,,,2187
2514503,PB,SAO JOSE DE PIRANHAS,2514503,,,,2191
2514651,PB,SAO JOSE DO BREJO DO CRUZ,2514651,,,,0530
2514800,PB,SAO JOSE DOS CORDEIROS,2514800,,,,2197
2515005,PB,SAO MIGUEL DE TAIPU,2515005,,,,2201
2515500,PB,SERRA BRANCA,2515500,,,,2211
2515708,PB,SERRA GRANDE,2515708,,,,2215
2515906,PB,SERRARIA,2515906,,,,2219
2515930,PB,SERTAOZINHO,2515930,,,,0532
2516102,PB,SOLEDADE,2516102,,,,2223
2516151,PB,SOSSEGO,2516151,,,,0536
2516300,PB,SUME,2516300,,,,2227
2516607,PB,TAVARES,2516607,,,,2233
2516805,PB,TRIUNFO,2516805,,,,2237
2517001,PB,UMBUZEIRO,2517001,,,,2241
2600054,PE,ABREU E LIMA,2600054,,,,2631
2600104,PE,AFOGADOS DA INGAZEIRA,2600104,,,,2301
2600302,PE,AGRESTINA,2600302,,,,2305
2600500,PE,AGUAS BELAS,2600500,,,,2309
2600906,PE,AMARAJI,2600906,,,,2317
2601052,PE,ARACOIABA,2601052,,,,0544
2601102,PE,ARARIPINA,2601102,,,,2321
2601300,PE,BARRA DE GUABIRABA,2601300,,,,2325
2601607,PE,BELEM DE SAO FRANCISCO,2601607,,,,2331
2601805,PE,BETANIA,2601805,,,,2335
2602001,PE,BODOCO,2602001,,,,2339
2602209,PE,BOM JARDIM,2602209,,,,2343
2602407,PE,BREJAO,2602407,,,,2347
2602605,PE,BREJO DA MADRE DE DEUS,2602605,,,,2351
2602803,PE,BUIQUE,2602803,,,,2355
2603009,PE,CABROBO,2603009,,,,2359
2603207,PE,CAETES,2603207,,,,2363
2603702,PE,CANHOTINHO,2603702,,,,2373
2603900,PE,CARNAIBA,2603900,,,,2377
2603926,PE,CARNAUBEIRA DA PENHA,2603926,,,,2635
2604304,PE,CEDRO,2604304,,,,2385
2604700,PE,CORRENTES,2604700,,,,2393
2604908,PE,CUMARU,2604908,,,,2397
2605103,PE,CUSTODIA,2605103,,,,2401
2605301,PE,EXU,2605301,,,,2405
2605509,PE,FERREIROS,2605509,,,,2409
2605707,PE,FLORESTA,2605707,,,,2413
2605905,PE,GAMELEIRA,2605905,,,,2417
2606101,PE,GLORIA DO GOITA,2606101,,,,2421
2606309,PE,GRANITO,2606309,,,,2425
2606507,PE,IATI,2606507,,,,2429
2606903,PE,IGUARACI,2606903,,,,2437
2607109,PE,INGAZEIRA,2607109,,,,2441
2607307,PE,IPUBI,2607307,,,,2445
2607505,PE,ITAIBA,2607505,,,,2449
2607703,PE,ITAPETIM,2607703,,,,2453
2607901,PE,JABOATAO DOS GUARARAPES,2607901,,,,2457
2607950,PE,JAQUEIRA,2607950,,,,0548
2608107,PE,JOAO ALFREDO,2608107,,,,2461
2608255,PE,JUCATI,2608255,,,,2295
2608305,PE,JUPI,2608305,,,,2465
2608503,PE,LAGOA DO ITAENGA,2608503,,,,2469
2608701,PE,LAGOA DOS GATOS,2608701,,,,2473
2608750,PE,LAGOA GRANDE,2608750,,,,0552
2609105,PE,MACHADOS,2609105,,,,2481
2614303,PE,MOREILANDIA,2614303,,,,2585
2609501,PE,NAZARE DA MATA,2609501,,,,2489
2609709,PE,OROBO,2609709,,,,2493
2609907,PE,OURICURI,2609907,,,,2497
2610103,PE,PALMEIRINA,2610103,,,,2501
2610301,PE,PARANATAMA,2610301,,,,2505
2610509,PE,PASSIRA,2610509,,,,2509
2610707,PE,PAULISTA,2610707,,,,2513
2610905,PE,PESQUEIRA,2610905,,,,2517
2611101,PE,PETROLINA,2611101,,,,2521
2611408,PE,PRIMAVERA,2611408,,,,2527
2611606,PE,RECIFE,2611606,,,,2531
2611705,PE,RIACHO DAS ALMAS,2611705,,,,2533
2611903,PE,RIO FORMOSO,2611903,,,,2537
2612109,PE,SALGADINHO,2612109,,,,2541
2612307,PE,SALOA,2612307,,,,2545
2612455,PE,SANTA CRUZ,2612455,,,,2297
2612471,PE,SANTA CRUZ DA BAIXA VERDE,2612471,,,,2639
2612554,PE,SANTA FILOMENA,2612554,,,,0556
2612802,PE,SANTA TEREZINHA,2612802,,,,2555
2613107,PE,SAO CAITANO,2613107,,,,2561
2613305,PE,SAO JOAQUIM DO MONTE,2613305,,,,2565
2613503,PE,SAO JOSE DO BELMONTE,2613503,,,,2569
2613701,PE,SAO LOURENCO DA MATA,2613701,,,,2573
2613909,PE,SERRA TALHADA,2613909,,,,2577
2614105,PE,SERTANIA,2614105,,,,2581
2614402,PE,SOLIDAO,2614402,,,,2587
2614600,PE,TABIRA,2614600,,,,2591
2614808,PE,TACARATU,2614808,,,,2595
2615102,PE,TEREZINHA,2615102,,,,2601
2615300,PE,TIMBAUBA,2615300,,,,2605
2615508,PE,TRACUNHAEM,2615508,,,,2609
2615706,PE,TRIUNFO,2615706,,,,2613
2615904,PE,TUPARETAMA,2615904,,,,2617
2616100,PE,VERDEJANTE,2616100,,,,2621
2616308,PE,VICENCIA,2616308,,,,2625
2616506,PE,XEXEU,2616506,,,,2293
2200053,PI,ACAUA,2200053,,,,0266
2200103,PI,AGRICOLANDIA,2200103,,,,1001
2200509,PI,AMARANTE,2200509,,,,1009
2200707,PI,ANISIO DE ABREU,2200707,,,,1013
2201051,PI,ASSUNCAO DO PIAUI,2201051,,,,0270
2201150,PI,BAIXA GRANDE DO RIBEIRO,2201150,,,,2245
2201200,PI,BARRAS,2201200,,,,1023
2201556,PI,BELA VISTA DO PIAUI,2201556,,,,0274
2201606,PI,BENEDITINOS,2201606,,,,1031
2201770,PI,BOA HORA,2201770,,,,0280
2201804,PI,BOCAINA,2201804,,,,1035
2202000,PI,BURITI DOS LOPES,2202000,,,,1039
2202059,PI,CABECEIRAS DO PIAUI,2202059,,,,1299
2202083,PI,CAJUEIRO DA PRAIA,2202083,,,,0288
2202091,PI,CALDEIRAO GRANDE DO PIAUI,2202091,,,,2271
2202133,PI,CAMPO GRANDE DO PIAUI,2202133,,,,0292
2202208,PI,CAMPO MAIOR,2202208,,,,1043
2202406,PI,CAPITAO DE CAMPOS,2202406,,,,1047
2202554,PI,CARIDADE DO PIAUI,2202554,,,,0300
2202604,PI,CASTELO DO PIAUI,2202604,,,,1051
2202711,PI,COCAL DE TELHA,2202711,,,,0304
2202737,PI,COIVARAS,2202737,,,,0995
2202752,PI,COLONIA DO GURGUEIA,2202752,,,,2249
2203008,PI,CRISTALANDIA DO PIAUI,2203008,,,,1059
2203230,PI,CURRAIS,2203230,,,,0308
2203255,PI,CURRALINHOS,2203255,,,,0310
2203305,PI,DEMERVAL LOBAO,2203305,,,,1065
2203453,PI,DOM INOCENCIO,2203453,,,,1289
2203701,PI,ESPERANTINA,2203701,,,,1073
2203750,PI,FARTURA DO PIAUI,2203750,,,,2257
2203909,PI,FLORIANO,2203909,,,,1077
2204105,PI,FRANCISCO AYRES,2204105,,,,1081
2204154,PI,FRANCISCO MACEDO,2204154,,,,0316
2204501,PI,GUADALUPE,2204501,,,,1089
2204659,PI,ILHA GRANDE,2204659,,,,0322
2204709,PI,INHUMA,2204709,,,,1093
2204907,PI,ISAIAS COELHO,2204907,,,,1097
2205102,PI,ITAUEIRA,2205102,,,,1101
2205359,PI,JOAO COSTA,2205359,,,,0326
2205532,PI,JUREMA,2205532,,,,0334
2205557,PI,LAGOA ALEGRE,2205557,,,,0999
2205581,PI,LAGOA DO PIAUI,2205581,,,,0340
2205540,PI,LAGOINHA DO PIAUI,2205540,,,,0336
2205706,PI,LUIS CORREIA,2205706,,,,1113
2205904,PI,MANOEL EMIDIO,2205904,,,,1117
2206050,PI,MASSAPE DO PIAUI,2206050,,,,0346
2206308,PI,MIGUEL LEAO,2206308,,,,1125
2206407,PI,MONSENHOR GIL,2206407,,,,1127
2206654,PI,MORRO CABECA NO TEMPO,2206654,,,,0350
